game_id,season,week,game_date,home_team,away_team,halftime_home_score,halftime_away_score,final_home_score,final_away_score,pregame_spread,pregame_total,trailing_team_home,trailing_team,halftime_deficit,trailing_team_was_favorite,trailing_team_favorite_by,trailing_team_won
2010_10_HOU_JAX,2010,10,2010-11-14,JAX,HOU,17.0,3.0,31,24,1.0,48.0,False,HOU,14,False,0.0,0
2010_10_KC_DEN,2010,10,2010-11-14,DEN,KC,35.0,10.0,49,29,-1.0,44.0,False,KC,25,True,1.0,0
2010_10_MIN_CHI,2010,10,2010-11-14,CHI,MIN,14.0,10.0,27,13,1.0,41.0,False,MIN,4,False,0.0,0
2010_10_NE_PIT,2010,10,2010-11-14,PIT,NE,3.0,10.0,26,39,4.5,44.5,True,PIT,7,True,4.5,0
2010_10_NYJ_CLE,2010,10,2010-11-14,CLE,NYJ,13.0,17.0,20,26,-3.5,37.0,True,CLE,4,False,0.0,0
2010_10_PHI_WAS,2010,10,2010-11-15,WAS,PHI,14.0,45.0,28,59,-3.5,43.5,True,WAS,31,False,0.0,0
2010_10_SEA_ARI,2010,10,2010-11-14,ARI,SEA,10.0,17.0,18,36,3.5,41.0,True,ARI,7,True,3.5,0
2010_11_ARI_KC,2010,11,2010-11-21,KC,ARI,14.0,3.0,31,13,7.0,45.0,False,ARI,11,False,0.0,0
2010_11_ATL_STL,2010,11,2010-11-21,LA,ATL,10.0,16.0,17,34,-3.5,43.0,True,LA,6,False,0.0,0
2010_11_BAL_CAR,2010,11,2010-11-21,CAR,BAL,3.0,17.0,13,37,-13.0,37.0,True,CAR,14,False,0.0,0
2010_11_BUF_CIN,2010,11,2010-11-21,CIN,BUF,31.0,14.0,31,49,4.0,41.0,False,BUF,17,False,0.0,1
2010_11_CHI_MIA,2010,11,2010-11-18,MIA,CHI,0.0,6.0,0,16,2.5,40.0,True,MIA,6,True,2.5,0
2010_11_CLE_JAX,2010,11,2010-11-21,JAX,CLE,10.0,7.0,24,20,2.5,43.0,False,CLE,3,False,0.0,0
2010_11_DEN_SD,2010,11,2010-11-22,LAC,DEN,21.0,7.0,35,14,9.0,50.0,False,DEN,14,False,0.0,0
2010_11_DET_DAL,2010,11,2010-11-21,DAL,DET,7.0,10.0,35,19,5.0,47.5,True,DAL,3,True,5.0,1
2010_11_GB_MIN,2010,11,2010-11-21,MIN,GB,3.0,17.0,3,31,-3.0,45.0,True,MIN,14,False,0.0,0
2010_11_HOU_NYJ,2010,11,2010-11-21,NYJ,HOU,13.0,7.0,30,27,6.5,46.0,False,HOU,6,False,0.0,0
2010_11_IND_NE,2010,11,2010-11-21,NE,IND,21.0,14.0,31,28,4.0,49.5,False,IND,7,False,0.0,0
2010_11_NYG_PHI,2010,11,2010-11-21,PHI,NYG,13.0,3.0,27,17,3.5,47.5,False,NYG,10,False,0.0,0
2010_11_OAK_PIT,2010,11,2010-11-21,PIT,LV,21.0,3.0,35,3,7.0,41.0,False,LV,18,False,0.0,0
2010_11_SEA_NO,2010,11,2010-11-21,NO,SEA,27.0,16.0,34,19,11.0,44.5,False,SEA,11,False,0.0,0
2010_11_TB_SF,2010,11,2010-11-21,SF,TB,0.0,7.0,0,21,3.5,41.0,True,SF,7,True,3.5,0
2010_12_CAR_CLE,2010,12,2010-11-28,CLE,CAR,21.0,13.0,24,23,9.0,37.5,False,CAR,8,False,0.0,0
2010_12_CIN_NYJ,2010,12,2010-11-25,NYJ,CIN,3.0,7.0,26,10,10.0,43.0,True,NYJ,4,True,10.0,1
2010_12_GB_ATL,2010,12,2010-11-28,ATL,GB,10.0,3.0,20,17,2.5,47.5,False,GB,7,False,0.0,0
2010_12_JAX_NYG,2010,12,2010-11-28,NYG,JAX,6.0,17.0,24,20,8.0,42.5,True,NYG,11,True,8.0,1
2010_12_KC_SEA,2010,12,2010-11-28,SEA,KC,10.0,21.0,24,42,-1.0,45.0,True,SEA,11,False,0.0,0
2010_12_MIA_OAK,2010,12,2010-11-28,LV,MIA,14.0,13.0,17,33,3.0,38.0,False,MIA,1,False,0.0,1
2010_12_NE_DET,2010,12,2010-11-25,DET,NE,17.0,10.0,24,45,-6.0,50.5,False,NE,7,True,6.0,1
2010_12_NO_DAL,2010,12,2010-11-25,DAL,NO,6.0,20.0,27,30,-4.5,48.0,True,DAL,14,False,0.0,0
2010_12_PHI_CHI,2010,12,2010-11-28,CHI,PHI,21.0,13.0,31,26,-3.0,41.5,False,PHI,8,True,3.0,0
2010_12_PIT_BUF,2010,12,2010-11-28,BUF,PIT,0.0,13.0,16,19,-6.5,43.5,True,BUF,13,False,0.0,0
2010_12_SD_IND,2010,12,2010-11-28,IND,LAC,14.0,16.0,14,36,2.0,50.0,True,IND,2,True,2.0,0
2010_12_SF_ARI,2010,12,2010-11-29,ARI,SF,6.0,21.0,6,27,-1.0,41.5,True,ARI,15,False,0.0,0
2010_12_STL_DEN,2010,12,2010-11-28,DEN,LA,13.0,26.0,33,36,3.0,46.5,True,DEN,13,True,3.0,0
